date,Battery (Charging) -  GWh,Pumps -  GWh,Coal (Brown) -  GWh,Coal (Black) -  GWh,Bioenergy (Biomass) -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Gas (Waste Coal Mine) -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Wind (Curtailment) -  GWh,Solar (Utility) (Curtailment) -  GWh,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Coal (Brown) Market Value - AUD,Coal (Black) Market Value - AUD,Bioenergy (Biomass) Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (Waste Coal Mine) Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
2022-03-01,-31.41,-57.96,2998.41,7808.11,-0.50,1.77,96.38,755.28,208.02,16.84,35.56,16.77,1132.06,1868.45,1019.98,1604.94,0.00,0.00,3570008.42,7007674.24,0.00,1987.18,54295.81,325445.67,127370.97,9929.75,21275.64,636.31,112.13,1379170.39,4732525.82,181014241.52,1027114572.68,0.00,4993226.87,9619678.76,115621998.73,67572364.58,2855848.27,4881281.91,1994788.92,129424989.63,118256272.16,80407050.41,112636366.06
2022-04-01,-41.69,-105.70,2579.83,7222.43,-0.44,4.30,255.44,450.33,384.05,45.99,45.77,25.14,1109.82,1816.31,776.26,1267.62,0.00,0.00,3049170.27,6468759.50,0.00,4720.11,142031.28,209675.59,238689.96,27119.94,27897.35,642.11,192.04,4296981.02,11272481.66,371394059.96,1520010248.77,0.00,2992629.02,51041812.76,102769654.66,104013253.32,10269729.36,9908471.52,5892240.44,219571955.78,261841115.01,100863805.24,160350116.74
2022-05-01,-40.66,-160.87,2843.47,7468.01,-0.56,19.62,173.71,891.13,493.27,41.82,49.53,29.08,1894.35,1980.69,671.33,953.72,0.00,0.00,3382859.17,6697845.16,0.00,21847.50,97494.94,389116.37,324569.23,24663.77,30155.66,633.74,317.08,6733872.91,37008905.62,676981176.29,2554322985.68,0.00,19959845.15,51728579.54,334301491.84,225777094.68,13259732.84,17263840.01,14661637.06,598331267.11,480254183.58,151229836.10,202030231.75
2022-06-01,-34.47,-176.39,2667.19,7622.04,5.73,32.21,235.08,1002.13,678.08,52.53,46.97,27.26,1885.32,2574.31,600.65,939.31,0.00,0.00,3165782.47,6837715.32,125.40,33784.97,131915.93,436864.41,421324.81,30975.76,28696.95,610.60,383.89,7147901.19,44898623.02,797690142.19,3134743185.06,1840216.50,15189522.74,92589405.13,431497508.72,331068702.44,22790171.34,18998684.49,15301681.32,756427314.70,742427429.05,156722733.58,234746785.98
2022-07-01,-40.03,-177.57,2760.28,8516.72,3.94,12.29,244.69,903.93,603.48,51.78,46.38,33.86,1760.20,2416.36,747.33,1025.20,0.00,0.00,3278136.43,7625735.43,89.65,9569.73,137856.51,393512.37,377767.78,30534.59,28387.02,628.36,392.38,8230251.34,36362993.87,939841309.68,3366382876.22,1259943.58,10065074.66,125170142.09,443796471.16,357086937.19,27347326.81,18382590.16,17837996.75,733913811.92,690006850.95,178752907.33,214635861.68
2022-08-01,-38.45,-128.94,2561.14,8138.58,25.17,1.53,166.22,545.04,380.54,43.26,43.27,31.79,1491.56,2752.31,802.59,1301.51,0.00,0.00,3050146.63,7298507.44,509.43,1374.44,93285.28,245239.71,230349.01,25508.58,26580.82,605.59,150.90,2396838.50,4662158.87,326469919.86,1241539328.49,3577580.26,2411075.85,40474893.32,110253507.05,106512397.95,15035279.60,6047911.41,8856232.70,270382712.83,275199516.45,62135692.45,78649761.86
2022-09-01,-33.39,-148.09,2591.50,7247.01,25.84,2.60,114.51,450.55,206.28,33.96,28.93,27.61,1445.41,2224.36,915.28,1533.83,0.00,0.00,3080518.92,6528565.90,523.17,2912.89,64498.40,201331.06,125670.52,20023.64,18246.46,602.56,154.06,1660924.55,5042190.01,310151787.76,1203139701.39,4291613.48,2231618.78,22080170.77,88352266.42,52276006.15,8380776.81,4655658.45,6814803.63,242779583.77,249150977.45,71793229.47,94445470.28
2022-10-01,-30.95,-84.77,2538.12,7191.92,22.98,0.48,99.32,450.55,180.82,28.82,42.49,25.07,1306.70,2137.28,962.50,1762.41,0.00,0.00,3013965.91,6492515.80,490.63,509.34,56171.64,203185.11,109542.65,16995.59,26297.68,596.36,144.41,1087490.79,5782495.40,277976763.57,1160885014.05,3601749.80,88417.76,14746216.88,80562497.09,36966486.61,5773767.40,6695764.15,4693289.85,201489935.45,216151445.67,83809976.58,129221096.00
2022-11-01,-22.37,-108.83,2231.88,6473.14,30.85,2.02,72.36,400.13,135.69,21.49,42.81,17.72,1355.35,2072.07,1205.78,2231.07,0.00,0.00,2648951.99,5848674.84,779.65,2716.09,41456.97,183719.65,84175.37,12673.44,26479.79,547.59,107.97,487383.78,3012803.29,147961281.66,830779374.77,3854276.07,506619.55,6840522.25,57335374.48,26824278.92,4656698.56,5277851.83,2524897.57,181241436.08,132275816.54,69721503.51,89161636.45
2022-12-01,-19.73,-142.34,2665.46,6680.27,19.58,0.51,66.90,319.80,89.78,5.52,42.11,15.30,1068.63,2163.86,1462.42,2464.90,0.00,0.00,3157349.85,6022769.00,529.50,540.38,37982.66,150321.73,54939.24,3256.52,26195.38,559.30,76.44,-62048.27,121865.22,107018534.76,621672478.84,1926543.21,70985.97,3726050.32,38368035.94,13038232.07,811059.08,3654616.48,1660594.41,103084609.58,105365155.88,41878381.69,32277495.08
2023-01-01,-19.88,-99.67,2882.90,7410.62,7.05,2.81,69.74,483.35,112.07,8.92,43.81,14.48,1144.23,2049.46,1417.72,2340.07,0.00,0.00,3436439.11,6669791.49,294.67,3740.59,39341.67,217430.12,67862.75,5258.12,27080.71,585.82,90.33,338363.63,3986594.79,164942423.57,764437576.11,778596.55,341788.93,5185024.41,62417568.90,20595359.96,1738541.51,4389836.26,1664057.58,124668661.10,124525482.04,83455188.39,111648077.36
2023-02-01,-20.87,-89.46,2410.35,7303.37,2.90,4.47,72.98,416.43,90.81,7.92,42.33,16.86,903.62,2033.28,1346.77,2109.86,0.00,0.00,2855125.85,6570939.83,144.21,4775.74,41127.95,192162.16,57339.80,4669.35,26244.88,585.68,92.23,478451.87,2703183.14,160505183.74,695633643.42,313387.33,3909737.55,13475316.86,62813903.43,30466540.29,4894154.53,3803949.14,3199303.58,99280090.21,138017237.64,78006860.43,99200451.88
2023-03-01,-22.34,-81.60,2598.98,7951.56,0.38,2.73,76.73,764.20,160.51,9.89,45.97,17.02,1164.13,2010.20,1195.70,1955.55,0.00,0.00,3092562.58,7150999.47,26.16,2832.76,42884.32,331304.96,100317.14,5830.30,28517.21,602.55,113.73,760734.14,3995408.34,179191425.29,1021914397.10,54547.15,4643633.67,7867437.34,115590976.19,58696499.78,1532685.99,5719660.86,3225588.95,155895484.61,133441347.00,81578624.87,95349185.06
2023-04-01,-27.68,-121.43,2538.78,6867.43,-0.31,4.31,56.48,571.79,204.65,15.44,38.48,22.89,1193.08,1907.88,1073.28,1593.16,0.00,0.00,3018786.21,6154986.84,0.03,4664.49,31377.41,249355.98,127975.94,9105.71,23880.21,603.59,109.22,1188449.13,3262469.94,229379482.65,824498983.60,68.13,1131599.47,8287662.48,79270968.32,43104182.40,3143808.21,4384039.60,3679117.71,135267996.94,130742195.31,57430471.54,67966536.32
2023-05-01,-37.93,-111.55,2991.33,7532.61,0.00,5.48,70.09,862.54,349.75,37.78,35.72,31.15,1534.47,2256.63,963.61,1413.37,0.00,0.00,3568976.50,6748694.59,11.70,5752.16,39759.22,376805.92,213722.42,22280.85,22411.15,613.24,180.12,3204250.75,6617076.77,391752679.06,1478669768.99,257114.78,4127232.31,17473957.78,217499782.72,133362828.37,10301594.36,6013863.80,9817373.37,273548793.28,261206873.55,76052567.58,104573469.48
2023-06-01,-38.50,-81.69,2725.91,7706.79,19.00,5.59,79.24,631.38,196.10,24.79,40.12,31.26,1568.11,3072.36,769.36,1132.28,0.00,0.00,3250235.35,6890536.10,385.99,5671.43,44815.56,278290.62,125715.21,14619.71,25069.69,594.75,96.70,1346951.17,3079508.52,168966021.15,870478942.20,2093818.48,2329757.10,12570866.54,98201741.86,45314533.56,5437086.68,4100833.21,4443932.70,143008497.54,149339060.67,37329870.96,48839114.60
2023-07-01,-42.30,-86.79,2848.31,7844.61,6.96,0.64,65.15,628.71,193.15,27.04,37.75,34.78,1708.39,2871.38,911.63,1268.35,0.00,0.00,3382645.56,7010228.68,153.32,766.07,36920.29,277657.78,118503.26,15943.40,23481.27,593.21,79.21,1032899.81,1285962.14,179005274.10,712292028.48,727391.96,130213.74,9826270.56,76869300.55,31096015.72,4853312.86,2922449.66,4710384.92,118327495.07,114613792.15,26119690.97,26793590.32
2023-08-01,-48.61,-115.18,2983.65,7177.15,43.85,4.21,54.56,649.68,231.35,30.77,45.99,39.97,1617.46,2251.78,1160.48,1617.74,0.00,0.00,3536291.75,6436614.13,1222.24,4766.74,31186.89,280407.48,141220.10,18147.92,28648.15,590.51,92.58,1515349.31,-272246.33,213622771.22,662622288.43,3562349.52,4064892.84,11192831.96,118496854.63,78851420.65,11346793.10,3227993.10,9461078.93,147885038.61,115620042.82,25279030.33,22431255.07
2023-09-01,-51.51,-169.28,2403.91,6436.23,41.26,0.22,42.34,362.08,134.30,12.28,44.44,41.94,1207.19,2250.39,1303.45,2181.30,0.00,0.00,2839961.17,5766862.10,1137.49,329.66,24198.47,168988.82,84808.23,7242.23,27606.52,549.31,59.10,-699723.88,-2381199.88,87447422.40,457570201.73,2640919.58,53533.05,3074608.65,34951375.46,19930311.76,1857612.15,2295283.27,4334958.68,80550740.95,73496113.79,9982782.41,-29820988.02
2023-10-01,-44.53,-154.27,2453.42,6388.75,52.72,0.24,32.41,303.74,63.75,3.21,42.27,34.67,1131.05,2598.83,1334.62,2543.45,0.00,0.00,2910688.86,5714339.29,1559.17,265.51,18660.96,145128.67,41738.73,1893.60,26292.19,527.91,40.88,-918973.50,-3999959.55,64106915.84,322618323.47,2251256.90,14037.80,309574.31,20704377.43,5946212.34,449575.32,1547511.33,2493823.08,64886214.35,59989030.78,-2614783.47,-35544489.19
2023-11-01,-45.09,-102.67,2445.03,6509.79,42.33,2.76,40.04,482.65,164.42,10.36,33.44,35.23,1098.49,2033.37,1474.03,2368.56,0.00,0.00,2898684.76,5822880.98,1185.50,2588.66,23055.54,221497.83,98194.48,6110.02,21293.11,548.16,76.25,273888.03,555815.73,108221064.87,566590396.50,3567637.67,1090816.09,2458829.81,56213557.85,32315508.87,1684043.85,2412109.87,4213514.61,109343057.20,110278816.32,49678915.08,49278384.44
2023-12-01,-44.29,-105.24,2398.69,7382.28,23.82,2.27,49.96,459.70,144.04,8.09,42.82,34.11,1019.35,2310.81,1653.57,2636.27,0.00,0.00,2834822.74,6600105.38,826.69,2408.38,28352.97,212764.34,89229.65,4773.44,26530.41,543.94,77.38,16395.86,1033268.69,87266997.53,672374239.81,1902989.26,1672284.65,3235495.28,67178315.21,31238959.37,1025273.89,3874820.92,5066278.50,90396864.63,104384713.75,68991600.06,115238112.85
2024-01-01,-46.21,-102.16,2718.28,7903.75,14.77,12.99,43.65,451.70,164.74,16.45,44.39,35.08,912.02,2264.39,1678.30,2494.70,0.00,0.00,3237045.88,7083129.00,516.39,13561.83,25135.91,211102.50,104165.67,9698.84,27447.43,575.69,110.76,117349.62,4418585.31,85617210.09,1061737935.68,1419273.28,15783914.38,2073271.37,123800458.28,86640989.84,2011916.38,7284893.10,10215272.22,119832817.59,117423916.74,98662215.28,156913313.78
2024-02-01,-49.16,-111.21,2557.73,7595.48,18.40,10.28,71.76,473.96,213.27,20.16,41.02,37.99,1016.95,2010.15,1575.75,2401.27,0.00,0.00,3025018.39,6798202.39,692.06,10715.04,40755.94,224146.57,131571.42,11888.79,25560.84,574.18,129.93,712865.98,4602219.10,176093104.98,988366920.96,2665975.83,9416154.92,16066881.25,102629317.99,121832681.84,5952469.87,4852772.53,12939154.61,225276589.59,166503574.72,114194407.52,315559246.09
2024-03-01,-53.33,-121.47,2751.05,7678.41,18.09,0.49,62.66,404.56,178.54,23.19,35.70,42.02,1006.46,2215.47,1473.20,2254.30,0.00,0.00,3264214.44,6869571.49,694.13,617.54,35785.99,180454.78,117938.82,13675.24,22564.76,584.64,74.73,867798.83,3392763.29,164522521.12,603823621.45,1466734.63,347668.52,8392083.72,45763356.17,24111661.19,3953813.20,2681993.87,5908522.86,92656804.37,134852615.29,60634263.35,122951845.51
2024-04-01,-60.02,-123.78,2591.34,7251.02,23.28,1.62,68.28,433.65,196.95,32.26,37.99,48.36,1110.39,1827.56,1204.09,1770.64,0.00,0.00,3088400.73,6493304.68,799.18,1623.22,38727.96,196055.25,120667.07,19020.92,24183.56,608.20,93.54,2116420.80,2387239.29,227119048.40,698060493.52,2212505.60,327355.50,8864450.08,55974799.39,30497478.51,5124081.07,3253013.61,7665589.58,111618169.20,138850627.21,46959163.96,61698562.09
2024-05-01,-70.23,-158.87,2950.53,8011.82,19.64,4.32,146.49,488.58,520.91,47.78,50.83,56.19,1162.38,2011.11,1003.76,1482.20,0.00,0.00,3482873.94,7149346.50,570.26,4202.12,81466.86,220489.05,317921.49,28175.81,31573.95,638.37,189.48,5627480.29,5678862.57,409026098.86,1462217193.21,5281285.70,4612151.48,28123881.67,105826509.91,195538622.98,9648000.59,4707253.50,19087031.32,389755982.67,259089285.63,77717096.45,95009230.11
2024-06-01,-69.88,-162.12,3077.78,8449.64,28.91,11.44,193.38,801.05,630.95,47.63,45.32,56.77,1236.39,1964.64,887.35,1247.77,0.00,0.00,3640433.03,7565904.00,839.41,11875.27,108737.54,371333.06,392718.52,28088.34,27940.91,658.53,163.34,7293062.44,6036348.78,516952604.99,1260707551.23,4389865.39,4084737.73,46460297.66,162570384.37,159903421.87,11559068.36,5718387.05,13638572.55,266588705.49,235554362.56,67142899.62,91843153.20
2024-07-01,-80.83,-162.85,3107.36,8302.39,36.05,2.54,236.92,759.73,471.58,42.11,34.38,65.50,1263.86,2923.71,971.02,1453.63,0.00,0.00,3691291.19,7433656.67,985.44,2798.87,132682.06,362780.54,290197.89,24834.07,21063.70,615.65,157.10,6375895.41,5389149.49,475569932.66,1130590563.26,4656971.86,6369032.01,72454753.07,188081759.22,170130273.09,15356576.24,4224191.00,22516768.12,288566783.87,319916391.10,56552121.36,79662214.58
2024-08-01,-81.93,-188.24,2594.17,7358.70,37.01,1.94,113.08,637.41,392.52,33.65,38.56,64.63,1115.19,2934.99,1118.30,1836.45,209.07,176.30,3099949.23,6568665.47,1185.10,1945.01,64659.88,305545.25,239573.70,19842.02,23783.02,573.41,184.28,3764909.32,2804532.32,433719837.84,1343521104.33,6345649.51,3772003.89,24722918.29,166535850.41,215826186.16,12607982.46,4805341.30,37244198.48,335279682.48,198182416.54,56684183.36,48006706.80
2024-09-01,-65.90,-206.44,2473.50,6178.95,54.44,1.31,60.65,287.41,150.31,9.31,28.15,51.16,1160.57,3070.77,1137.29,2301.78,347.07,419.69,2943033.65,5497681.49,1546.57,1429.07,34875.17,141662.66,97723.18,5489.37,17495.84,523.62,56.45,-514366.30,-4708259.99,70833299.58,420587360.96,3106333.47,1807011.87,4105771.32,32095164.76,39090903.78,1485750.58,1346962.37,9244682.19,72184488.21,77582775.21,-5622481.34,-40262004.09
2024-10-01,-91.99,-160.83,2143.20,6327.28,52.97,4.79,51.23,259.61,110.21,15.62,28.13,68.95,1260.72,2514.46,1449.50,2842.14,284.58,474.00,2550214.97,5619293.42,1512.43,3417.05,29496.45,131822.49,72786.49,9211.27,17308.70,499.83,70.82,-275589.70,-2659431.28,77103864.85,564100117.92,4191556.30,1005012.93,1987364.15,32443153.03,20070155.30,2642603.47,2034946.45,7549006.27,112683699.59,103313888.18,21603812.73,15513057.25
2024-11-01,-85.85,-189.98,2245.36,6486.39,50.55,8.71,88.61,449.50,282.53,31.29,31.11,65.60,1285.26,2201.35,1568.18,2796.28,230.12,285.31,2665697.84,5792207.68,1430.21,8729.67,50718.58,213749.57,174796.99,18449.95,19214.13,516.61,189.18,3017194.60,7764664.11,176613156.79,1432842276.61,9684284.86,16505489.40,9603942.46,117991771.18,158710855.61,4568951.44,5904747.60,23803674.95,332710508.58,246723890.36,143418150.11,209210937.52
2024-12-01,-87.81,-226.17,2239.93,7265.45,33.66,13.21,99.60,453.65,272.49,24.75,35.27,66.78,1012.50,2260.11,1866.36,3347.46,290.57,427.27,2658722.20,6497830.74,1036.96,13592.63,56926.72,215092.65,166744.14,14593.46,21654.80,516.47,133.13,1579341.69,6103178.96,149614884.39,1112596714.12,5819337.37,8429025.34,12552364.94,98360345.40,90715063.16,4271688.83,4837699.75,16604209.54,185353455.17,170774925.52,127994355.85,167060548.96
2025-01-01,-92.03,-166.66,2466.26,7455.00,25.13,4.32,69.97,401.83,132.10,30.23,28.63,70.29,866.31,2485.49,1919.27,3119.75,232.29,347.86,2919033.15,6669117.58,797.12,4553.36,39945.32,189013.81,81687.36,17826.55,17685.11,528.26,102.46,448272.73,1642588.56,149500107.06,855471444.30,2284349.41,7873147.14,6519751.33,80249891.18,52106651.54,4263586.77,3837524.79,15230681.99,124694003.36,168061026.22,84313607.74,85744823.53
2025-02-01,-88.86,-156.56,2231.94,6877.70,15.12,2.06,77.75,408.03,191.31,23.64,37.00,66.94,871.90,2442.91,1704.69,2722.83,214.28,261.47,2647711.79,6144608.51,586.32,2292.08,44165.33,196409.00,115150.32,13937.70,22823.72,527.17,97.16,1457935.97,1135272.22,188284580.32,643151293.98,1572554.45,1507854.51,19811907.78,57047931.72,47552967.24,7910489.39,2846856.86,16412948.16,130838268.85,184441748.87,77078523.59,97816255.22
2025-03-01,-100.27,-147.80,2709.49,7849.03,15.58,0.18,67.64,374.84,132.22,23.60,34.53,73.89,957.87,2667.76,1529.92,2329.38,145.40,156.90,3222173.60,7012554.19,580.08,227.69,38684.26,181152.32,80056.10,13915.23,21446.52,570.84,87.96,2642117.95,2731393.84,196156513.33,738937067.64,1733878.20,57821.55,7184932.76,45663589.80,25861817.47,3432049.40,2744923.91,11332571.88,126335511.42,167910288.56,55770430.88,62589212.43
2025-04-01,-123.31,-141.86,2743.39,6589.65,0.92,0.37,79.93,429.73,166.63,42.57,30.13,95.02,1026.02,2077.46,1402.36,2037.75,124.69,192.07,3267133.50,5922641.47,268.06,305.30,45839.11,193156.60,106601.83,25103.49,18530.35,582.11,104.78,3585694.82,985608.95,231918145.29,753886127.51,676342.51,121528.99,11141793.22,62957122.69,39532058.55,6407228.50,2929786.28,17520881.80,146753516.74,156792091.83,48634002.62,47445637.60
2025-05-01,-138.70,-152.61,2821.46,7317.80,2.20,3.13,83.24,487.29,341.33,39.30,27.96,109.61,1251.30,2616.28,1199.80,1660.90,198.97,95.93,3341623.16,6575370.39,351.69,2616.82,47196.02,211605.80,201550.66,23172.43,17071.54,589.72,110.96,7022817.85,4032936.83,252381258.36,874871857.29,1279625.03,537316.65,11644287.83,72000391.26,70127097.14,6238937.67,2642590.65,21504811.28,208359441.47,166972930.46,58595135.81,62562197.51
2025-06-01,-174.93,-159.98,2705.38,8060.43,23.26,1.62,229.11,590.53,642.80,66.52,23.66,143.58,1375.82,2933.23,1027.94,1445.95,131.31,45.46,3183490.77,7225772.67,924.30,1770.98,127597.25,246059.93,406581.68,39224.95,14455.78,593.92,274.69,16182507.91,7004686.18,716917648.61,1937622128.51,8518882.61,712782.45,116087426.35,249229661.93,478213655.34,30822749.44,4269713.40,105329400.09,605908380.29,327932714.49,69984297.03,97116743.49
2025-07-01,-174.49,-155.76,3023.90,8115.80,44.72,3.31,114.10,564.72,351.63,45.47,26.54,144.08,1157.41,3742.91,1135.60,1599.44,190.56,114.06,3592268.44,7280683.43,1482.60,4284.64,64029.41,244494.82,217522.26,26813.95,16236.93,579.95,104.99,9338616.87,2601830.06,274789989.12,813928658.84,4906140.87,4262085.17,32477292.06,111760204.28,98963675.58,16594262.47,2217423.44,28576242.50,156425701.10,256495584.85,46246437.76,50978153.65
2025-08-01,-191.92,-163.95,2767.59,7615.22,41.11,0.62,109.35,704.33,329.71,43.29,20.98,155.42,1140.09,3192.02,1295.99,2042.09,194.76,284.49,3298720.63,6811171.91,1317.06,669.45,61839.27,325413.93,200866.59,25530.81,12626.57,562.15,104.80,8042902.53,889220.15,282994815.26,788422493.61,4457679.37,162518.86,19118828.30,98030367.64,60038196.49,7424409.92,1658067.23,27108831.28,170368674.41,239185814.40,43625626.96,47743597.46
2025-09-01,-185.07,-220.46,1976.88,6290.19,37.50,1.41,100.19,315.39,178.81,17.33,22.82,150.97,1117.04,3388.46,1322.32,2614.04,496.27,484.08,2330070.65,5605378.51,1325.57,1338.01,56083.79,148514.32,110148.74,10220.23,13788.58,483.24,71.12,1722530.42,-2342066.54,136303759.90,497595805.66,3196390.59,442284.16,12427302.11,38100973.79,31612107.87,2754126.60,1239027.84,19044142.24,82592871.45,153720776.28,9116254.63,2787185.65
2025-10-01,-213.86,-190.02,1969.23,6356.38,52.37,1.92,79.95,266.51,205.20,29.71,27.98,170.41,1154.14,3170.78,1672.38,3038.97,551.61,595.82,2358672.75,5665694.65,1669.11,1846.51,45900.36,128971.58,120193.64,17522.91,16939.11,469.73,69.92,2021044.16,-1574190.10,124605475.93,511321024.37,4149188.45,333451.44,6979217.77,28589943.77,30122753.78,4107519.33,1618872.56,19810741.80,86709787.41,144289045.33,30233607.30,21480090.25
2025-11-01,-221.77,-189.96,2075.16,6258.41,36.15,1.13,31.79,269.18,143.53,19.28,24.35,175.56,1008.42,3056.95,1814.96,3119.31,572.01,598.81,2474006.42,5591624.84,1233.37,1175.10,18302.70,129487.02,84403.64,11369.00,14799.28,472.49,67.31,-175627.60,-228636.42,87097065.41,515472459.12,2845538.37,372739.07,1333247.53,27128567.29,17241668.34,2255273.70,1582217.53,20040834.95,82900461.53,133119260.06,46470944.44,28951960.51
2025-12-01,-300.90,-185.59,2170.78,6657.17,24.36,1.12,56.22,284.37,147.98,21.71,27.37,248.08,974.24,2806.78,2124.14,3577.13,512.66,690.05,2576208.55,5935102.35,891.28,980.67,31910.71,135237.65,90233.84,12802.97,16731.30,472.24,66.52,-890153.78,848056.78,82022716.99,494554103.69,1876037.83,360766.74,4736498.72,30073669.36,27196522.72,3126939.21,1518898.79,22934075.33,99333585.67,131370153.68,60760436.61,61869217.57
2026-01-01,-317.06,-157.64,2441.92,6989.83,40.74,0.49,71.10,242.52,139.72,12.54,23.47,254.58,1000.54,3086.35,2234.23,3464.39,356.09,431.07,2900591.68,6247803.73,1336.21,554.18,40477.39,119200.33,85915.78,7395.90,14244.34,482.26,86.64,4507833.72,2723120.51,120298027.26,532948010.76,3023830.44,663033.76,43788745.59,67027199.63,76524452.66,13629413.40,1554679.09,59356272.84,131696617.24,187378799.30,74422531.39,113697824.09
2026-02-01,-301.47,-111.33,2274.97,6626.85,46.21,1.33,29.95,302.18,133.79,16.86,23.69,244.41,995.17,2737.51,1836.49,2734.44,201.14,277.35,2693120.45,5914565.71,1370.03,1382.64,17243.55,142193.92,79713.81,9940.19,14377.26,504.46,76.83,7445301.34,2615741.26,115758960.20,544324500.04,3801419.32,324375.22,2334785.58,33473968.57,24978656.92,2578796.51,1661118.92,28759052.59,109697552.35,158054534.32,93828778.91,144335918.44
